ConvertedOpportunity.External_Id__c,LeadSource,ConvertedAccount.External_Id__c,Owner.External_Id__c,ConvertedDate__c,CreatedDate__c,External_Id__c,Status,IsConverted,ConvertedContact.External_Id__c,FirstName,LastName,Company,Industry,State,IsUnreadByOwner,Rating
,Reseller,,W_Sales_User.11,,2015-05-08 00:00:00,W_Lead.1191,Open,false,,Bryce,Mcknight,,,,true,Cool
,Fields Sales,,W_Sales_User.10,,2017-03-02 00:00:00,W_Lead.1192,Rejected,false,,Christopher,Martinez,,,,true,Cool
,Reseller,,W_Sales_User.8,,2017-05-06 00:00:00,W_Lead.1193,Approved,false,,Joshua,Williams,,,,true,Hot
,Fields Sales,,W_Sales_User.10,,2015-08-31 00:00:00,W_Lead.1194,Contacted,false,,Kelly,King,,,,true,Warm
,Fields Sales,,W_Sales_User.11,,2017-04-20 00:00:00,W_Lead.1195,New,false,,Vincent,Reyes,,,,true,Cool
,Reseller,,W_Sales_User.8,,2016-10-25 00:00:00,W_Lead.1196,Working,false,,Tracy,Melendez,,,,false,Cool
,Other,,W_Sales_User.11,,2016-06-07 00:00:00,W_Lead.1197,Submitted,false,,Monica,Smith,,,,false,Hot
W_Opportunity.22958,Reseller,W_Account.9010,W_Sales_User.7,2016-05-25,2016-03-02 00:00:00,W_Lead.1198,Qualified - Convert,true,W_Contact.9010,Patrick,Petty,ASI Healthcare,Government,MN,false,Warm
,Reseller,,W_Sales_User.11,,2016-11-01 00:00:00,W_Lead.1199,Draft,false,,Kathleen,Johnson,,,,true,Cool
,Fields Sales,,W_Sales_User.9,,2017-01-01 00:00:00,W_Lead.1200,Submitted,false,,Brian,Brooks,,,,true,Hot
,Fields Sales,,W_Sales_User.8,,2016-06-04 00:00:00,W_Lead.1201,Approved,false,,Jeffrey,Mendez,,,,false,Hot
,Reseller,,W_Sales_User.9,,2016-08-19 00:00:00,W_Lead.1202,Working,false,,Kevin,Stewart,,,,false,Hot
,Fields Sales,,W_Sales_User.8,,2015-10-22 00:00:00,W_Lead.1203,Working,false,,Jenna,Mooney,,,,true,Hot
,Fields Sales,,W_Sales_User.5,,2016-02-20 00:00:00,W_Lead.1204,Rejected,false,,Jennifer,Arias,,,,false,Warm
,Fields Sales,,W_Sales_User.6,,2016-05-12 00:00:00,W_Lead.1205,Pending,false,,Lisa,Watkins,,,,true,Warm
,Fields Sales,,W_Sales_User.2,,2016-12-06 00:00:00,W_Lead.1206,New,false,,Ashlee,Huang,,,,true,Hot
W_Opportunity.4452,Reseller,W_Account.9045,W_Sales_User.6,2016-09-01,2016-06-17 00:00:00,W_Lead.1207,Qualified - Convert,true,W_Contact.9045,Keith,Giles,Adamson Advertising,Food & Beverage,WA,false,Hot
W_Opportunity.4765,Other,W_Account.9048,W_Sales_User.6,2017-02-28,2016-11-08 00:00:00,W_Lead.1208,Qualified - Convert,true,W_Contact.9048,Ashley,Walls,Step2it,Environmental,WY,false,Cool
,Reseller,,W_Sales_User.1,,2016-12-16 00:00:00,W_Lead.1209,Open,false,,Veronica,Dorsey,,,,true,Cool
,Reseller,,W_Sales_User.9,,2016-04-22 00:00:00,W_Lead.1210,Rejected,false,,Paul,Carroll,,,,true,Hot
,Reseller,,W_Sales_User.6,,2017-02-08 00:00:00,W_Lead.1211,Open,false,,Ashley,Johnson,,,,false,Hot
,Fields Sales,,W_Sales_User.5,,2015-09-14 00:00:00,W_Lead.1212,Archived,false,,Rachael,Ramirez,,,,false,Hot
,Reseller,,W_Sales_User.2,,2017-02-07 00:00:00,W_Lead.1213,New,false,,Gina,Buchanan,,,,false,Warm
,Fields Sales,,W_Sales_User.5,,2015-07-07 00:00:00,W_Lead.1214,Approved,false,,Steven,Reid,,,,true,Warm
,Fields Sales,,W_Sales_User.10,,2016-02-01 00:00:00,W_Lead.1215,Rejected,false,,Donna,Lopez,,,,false,Cool
,Fields Sales,,W_Sales_User.8,,2016-03-01 00:00:00,W_Lead.1216,Contacted,false,,Christopher,Liu,,,,false,Hot
W_Opportunity.48190,Fields Sales,W_Account.9131,W_Sales_User.7,2016-09-04,2016-06-04 00:00:00,W_Lead.1217,Qualified - Convert,true,W_Contact.9131,Timothy,Frost,Temperature Control Special,Other,ME,false,Hot
,Fields Sales,,W_Sales_User.11,,2015-12-24 00:00:00,W_Lead.1218,Draft,false,,Arthur,Lee,,,,true,Cool
,Fields Sales,,W_Sales_User.7,,2016-07-13 00:00:00,W_Lead.1219,Archived,false,,Sarah,King,,,,false,Warm
,Reseller,,W_Sales_User.10,,2016-04-12 00:00:00,W_Lead.1220,Archived,false,,Jacqueline,Duncan,,,,true,Cool
,Reseller,,W_Sales_User.7,,2017-03-12 00:00:00,W_Lead.1221,Archived,false,,Ronald,Newman,,,,true,Cool
,Fields Sales,,W_Sales_User.9,,2015-10-25 00:00:00,W_Lead.1222,Working,false,,Anne,Brady,,,,false,Hot
,Reseller,,W_Sales_User.8,,2017-04-08 00:00:00,W_Lead.1223,Archived,false,,April,Hicks,,,,true,Cool
W_Opportunity.55664,Fields Sales,W_Account.9167,W_Sales_User.11,2016-03-16,2015-12-29 00:00:00,W_Lead.1224,Qualified - Convert,true,W_Contact.9167,Taylor,Brock,Enterprise Strategies,Telecommunications,TX,false,Hot
,Fields Sales,,W_Sales_User.9,,2016-08-09 00:00:00,W_Lead.1225,Working,false,,Tyler,Gilmore,,,,true,Warm
,Fields Sales,,W_Sales_User.11,,2016-08-22 00:00:00,W_Lead.1226,Open,false,,Paige,Roach,,,,false,Cool
,Reseller,,W_Sales_User.13,,2015-06-25 00:00:00,W_Lead.1227,Contacted,false,,Veronica,Benson,,,,false,Hot
,Reseller,,W_Sales_User.7,,2017-02-10 00:00:00,W_Lead.1228,Approved,false,,Joseph,Ford,,,,true,Hot
,Telesales,,W_Sales_User.5,,2015-05-16 00:00:00,W_Lead.1229,Working,false,,Nicholas,Lin,,,,true,Hot
,Fields Sales,,W_Sales_User.7,,2016-12-18 00:00:00,W_Lead.1230,Contacted,false,,Erin,Griffin,,,,true,Cool
,Reseller,,W_Sales_User.3,,2015-09-01 00:00:00,W_Lead.1231,Rejected,false,,Stephen,Miller,,,,true,Hot
,Reseller,,W_Sales_User.2,,2015-09-03 00:00:00,W_Lead.1232,Contacted,false,,Joseph,Foster,,,,true,Cool
,Fields Sales,,W_Sales_User.1,,2015-07-12 00:00:00,W_Lead.1233,Working,false,,Jessica,Singh,,,,true,Hot
,Fields Sales,,W_Sales_User.7,,2016-12-30 00:00:00,W_Lead.1234,Approved,false,,Kimberly,Rodriguez,,,,true,Warm
,Fields Sales,,W_Sales_User.6,,2015-09-16 00:00:00,W_Lead.1235,Working,false,,Clifford,Mercer,,,,true,Cool
,Fields Sales,,W_Sales_User.9,,2016-11-28 00:00:00,W_Lead.1236,New,false,,Taylor,Baxter,,,,false,Warm
,Fields Sales,,W_Sales_User.3,,2016-12-08 00:00:00,W_Lead.1237,Contacted,false,,Dawn,Norman,,,,true,Hot
W_Opportunity.20894,Fields Sales,W_Account.9284,W_Sales_User.9,2016-03-13,2015-12-06 00:00:00,W_Lead.1238,Qualified - Convert,true,W_Contact.9284,David,Reyes,Mache International,Education,NE,false,Hot
,Reseller,,W_Sales_User.3,,2017-04-15 00:00:00,W_Lead.1239,Contacted,false,,Kristen,Davis,,,,false,Cool
,Fields Sales,,W_Sales_User.5,,2015-08-11 00:00:00,W_Lead.1240,Working,false,,James,Barnes,,,,true,Cool
W_Opportunity.45797,Fields Sales,W_Account.9299,W_Sales_User.15,2015-09-05,2015-07-14 00:00:00,W_Lead.1241,Qualified - Convert,true,W_Contact.9299,Eric,Bennett,Genuine Parts Company,Healthcare & Life Sciences,MD,false,Warm
,Fields Sales,,W_Sales_User.13,,2016-03-22 00:00:00,W_Lead.1242,Draft,false,,Douglas,Mitchell,,,,true,Cool
,Fields Sales,,W_Sales_User.13,,2017-04-09 00:00:00,W_Lead.1243,Rejected,false,,Jimmy,Wright,,,,true,Cool
,Fields Sales,,W_Sales_User.17,,2017-03-25 00:00:00,W_Lead.1244,Submitted,false,,William,Kaufman,,,,true,Warm
,Reseller,,W_Sales_User.12,,2015-12-06 00:00:00,W_Lead.1245,Open,false,,Stacey,Thornton,,,,true,Cool
,Fields Sales,,W_Sales_User.11,,2017-03-29 00:00:00,W_Lead.1246,Approved,false,,Mary,Dorsey,,,,false,Warm
,Fields Sales,,W_Sales_User.7,,2016-06-30 00:00:00,W_Lead.1247,Open,false,,April,Gonzalez,,,,true,Hot
W_Opportunity.54697,Fields Sales,W_Account.9340,W_Sales_User.17,2015-08-25,2015-05-08 00:00:00,W_Lead.1248,Qualified - Convert,true,W_Contact.9340,Dawn,Martinez,Easymail Interactive,Financial Services,DE,false,Warm
,Fields Sales,,W_Sales_User.16,,2017-02-10 00:00:00,W_Lead.1249,Rejected,false,,Monique,Kirk,,,,true,Hot
,Fields Sales,,W_Sales_User.15,,2017-03-12 00:00:00,W_Lead.1250,Pending,false,,Ricky,Castillo,,,,true,Warm
,Fields Sales,,W_Sales_User.16,,2016-04-26 00:00:00,W_Lead.1251,Approved,false,,Jeanette,Gibson,,,,true,Cool
,Reseller,,W_Sales_User.5,,2016-11-28 00:00:00,W_Lead.1252,Archived,false,,Lindsey,Brown,,,,true,Hot
,Fields Sales,,W_Sales_User.5,,2016-05-09 00:00:00,W_Lead.1253,New,false,,Tammy,Kirk,,,,true,Warm
,Fields Sales,,W_Sales_User.4,,2015-05-07 00:00:00,W_Lead.1254,Working,false,,Haley,Skinner,,,,true,Cool
,Fields Sales,,W_Sales_User.8,,2016-04-27 00:00:00,W_Lead.1255,Archived,false,,Jessica,Melendez,,,,true,Hot
,Fields Sales,,W_Sales_User.10,,2017-02-11 00:00:00,W_Lead.1256,Contacted,false,,David,Blackburn,,,,true,Cool
,Fields Sales,,W_Sales_User.5,,2015-08-31 00:00:00,W_Lead.1257,Working,false,,Robert,Smith,,,,true,Warm
,Fields Sales,,W_Sales_User.2,,2016-04-29 00:00:00,W_Lead.1258,Pending,false,,Annette,Sweeney,,,,true,Cool
,Telesales,,W_Sales_User.4,,2015-06-18 00:00:00,W_Lead.1259,New,false,,Amanda,Rowland,,,,false,Cool
,Fields Sales,,W_Sales_User.6,,2017-02-17 00:00:00,W_Lead.1260,Pending,false,,Edgar,Mack,,,,true,Hot
,Fields Sales,,W_Sales_User.1,,2016-10-04 00:00:00,W_Lead.1261,Draft,false,,Rebecca,Gonzalez,,,,true,Cool
,Fields Sales,,W_Sales_User.4,,2017-04-04 00:00:00,W_Lead.1262,Archived,false,,Jeffrey,Lee,,,,true,Cool
,Fields Sales,,W_Sales_User.4,,2016-09-05 00:00:00,W_Lead.1263,Submitted,false,,Cynthia,Heath,,,,true,Cool
,Reseller,,W_Sales_User.6,,2015-08-28 00:00:00,W_Lead.1264,Contacted,false,,Benjamin,Lopez,,,,true,Cool
,Fields Sales,,W_Sales_User.8,,2015-07-03 00:00:00,W_Lead.1265,Pending,false,,Charlene,Summers,,,,true,Hot
,Reseller,,W_Sales_User.5,,2016-11-26 00:00:00,W_Lead.1266,Submitted,false,,Sarah,Kelly,,,,true,Hot
,Other,,W_Sales_User.3,,2016-01-01 00:00:00,W_Lead.1267,Draft,false,,Shannon,Roth,,,,true,Cool
,Fields Sales,,W_Sales_User.1,,2016-05-26 00:00:00,W_Lead.1268,Draft,false,,Debra,Gallegos,,,,true,Warm
,Fields Sales,,W_Sales_User.10,,2015-10-28 00:00:00,W_Lead.1269,Submitted,false,,Jeffrey,Reeves,,,,true,Cool
,Reseller,,W_Sales_User.2,,2016-08-13 00:00:00,W_Lead.1270,Submitted,false,,Jessica,Mccarty,,,,true,Hot
,Fields Sales,,W_Sales_User.16,,2017-01-28 00:00:00,W_Lead.1271,Working,false,,Richard,Johnson,,,,false,Cool
,Reseller,,W_Sales_User.16,,2016-01-21 00:00:00,W_Lead.1272,Working,false,,Riley,Cochran,,,,true,Hot
W_Opportunity.54987,Fields Sales,W_Account.9551,W_Sales_User.9,2017-08-05,2017-05-18 00:00:00,W_Lead.1273,Qualified - Convert,true,W_Contact.9551,Shannon,Anderson,LA Specialty Produce Co,Construction,VT,false,Warm
,Fields Sales,,W_Sales_User.16,,2016-12-24 00:00:00,W_Lead.1274,Open,false,,David,Bryant,,,,false,Warm
,Reseller,,W_Sales_User.10,,2015-10-31 00:00:00,W_Lead.1275,Working,false,,Richard,Phillips,,,,true,Hot
,Fields Sales,,W_Sales_User.1,,2016-01-27 00:00:00,W_Lead.1276,Rejected,false,,Lauren,James,,,,false,Cool
,Reseller,,W_Sales_User.11,,2017-05-05 00:00:00,W_Lead.1277,Working,false,,Robert,Phillips,,,,false,Warm
,Fields Sales,,W_Sales_User.2,,2017-05-06 00:00:00,W_Lead.1278,Pending,false,,Barbara,Bailey,,,,true,Hot
,Fields Sales,,W_Sales_User.7,,2016-05-17 00:00:00,W_Lead.1279,Draft,false,,Cheryl,Daniels,,,,false,Hot
,Fields Sales,,W_Sales_User.5,,2016-07-07 00:00:00,W_Lead.1280,Rejected,false,,Brenda,Gill,,,,true,Cool
,Fields Sales,,W_Sales_User.6,,2017-04-14 00:00:00,W_Lead.1281,Archived,false,,Amanda,Steele,,,,true,Hot
,Reseller,,W_Sales_User.8,,2016-01-20 00:00:00,W_Lead.1282,Contacted,false,,Peter,Smith,,,,true,Cool
W_Opportunity.23006,Fields Sales,W_Account.9638,W_Sales_User.8,2016-08-21,2016-06-17 00:00:00,W_Lead.1283,Qualified - Convert,true,W_Contact.9638,John,Byrd,MDU Resources Group,Communications,SD,false,Hot
W_Opportunity.49049,Fields Sales,W_Account.9660,W_Sales_User.14,2017-03-01,2016-11-10 00:00:00,W_Lead.1284,Qualified - Convert,true,W_Contact.9660,Brandi,Barnes,Derby Cycle,Banking,OH,false,Cool
,Reseller,,W_Sales_User.1,,2016-11-18 00:00:00,W_Lead.1285,Rejected,false,,David,Barber,,,,true,Warm
,Fields Sales,,W_Sales_User.4,,2017-03-13 00:00:00,W_Lead.1286,Open,false,,Matthew,Coleman,,,,true,Hot
,Fields Sales,,W_Sales_User.9,,2016-11-29 00:00:00,W_Lead.1287,Pending,false,,Paul,Greer,,,,true,Cool
,Reseller,,W_Sales_User.9,,2016-07-20 00:00:00,W_Lead.1288,Draft,false,,Tammy,Turner,,,,true,Warm
,Fields Sales,,W_Sales_User.7,,2016-05-24 00:00:00,W_Lead.1289,Open,false,,Michael,White,,,,false,Hot
,Telesales,,W_Sales_User.2,,2016-08-01 00:00:00,W_Lead.1290,Submitted,false,,Christian,Thompson,,,,true,Hot
,Fields Sales,,W_Sales_User.9,,2016-05-26 00:00:00,W_Lead.1291,Approved,false,,James,Davenport,,,,true,Warm
,Fields Sales,,W_Sales_User.2,,2015-08-24 00:00:00,W_Lead.1292,Contacted,false,,Victoria,Kim,,,,true,Hot
,Fields Sales,,W_Sales_User.10,,2016-08-19 00:00:00,W_Lead.1293,Working,false,,Julie,Richards,,,,true,Hot
,Other,,W_Sales_User.1,,2015-12-10 00:00:00,W_Lead.1294,Rejected,false,,Nancy,Woods,,,,true,Hot
,Reseller,,W_Sales_User.4,,2015-12-10 00:00:00,W_Lead.1295,Draft,false,,Brian,Foster,,,,true,Warm
,Fields Sales,,W_Sales_User.7,,2015-06-26 00:00:00,W_Lead.1296,Working,false,,Carolyn,Allen,,,,true,Cool
,Reseller,,W_Sales_User.11,,2015-11-13 00:00:00,W_Lead.1297,Archived,false,,Adrienne,Finley,,,,true,Warm
,Fields Sales,,W_Sales_User.9,,2015-10-04 00:00:00,W_Lead.1298,Rejected,false,,Jesse,Thompson,,,,true,Cool
,Reseller,,W_Sales_User.16,,2016-11-01 00:00:00,W_Lead.1299,Open,false,,Richard,Randolph,,,,false,Cool
,Reseller,,W_Sales_User.11,,2016-12-16 00:00:00,W_Lead.1300,Rejected,false,,Shelley,Smith,,,,true,Hot
,Fields Sales,,W_Sales_User.11,,2016-11-29 00:00:00,W_Lead.1301,Submitted,false,,Brett,Gilbert,,,,true,Warm
W_Opportunity.5223,Fields Sales,W_Account.9829,W_Sales_User.8,2015-09-03,2015-06-01 00:00:00,W_Lead.1302,Qualified - Convert,true,W_Contact.9829,Katherine,Page,Eclipse,Communications,IN,false,Hot
,Fields Sales,,W_Sales_User.9,,2017-01-11 00:00:00,W_Lead.1303,Draft,false,,Andre,Dodson,,,,true,Cool
,Fields Sales,,W_Sales_User.8,,2015-09-25 00:00:00,W_Lead.1304,Working,false,,Timothy,Noble,,,,true,Warm
,Fields Sales,,W_Sales_User.8,,2015-12-16 00:00:00,W_Lead.1305,Submitted,false,,Joyce,Hughes,,,,true,Warm
W_Opportunity.16164,Fields Sales,W_Account.9851,W_Sales_User.8,2016-03-11,2015-12-18 00:00:00,W_Lead.1306,Qualified - Convert,true,W_Contact.9851,David,Simmons,Ajilon,Chemicals,MO,false,Warm
,Reseller,,W_Sales_User.7,,2015-09-01 00:00:00,W_Lead.1307,New,false,,Kayla,Gross,,,,true,Warm
